State,County,Year,Month,prcp,tmax,tmin
California,Lake,2011,11,,13.590362548828125,
California,Lassen,2011,11,,7.927468776702881,
California,Los Angeles,2011,11,,18.221981048583984,
California,Madera,2011,11,,14.151061058044434,
California,Marin,2011,11,,15.7145357131958,
California,Mariposa,2011,11,,13.605372428894043,
California,Mendocino,2011,11,,13.10331916809082,
California,Merced,2011,11,,16.937694549560547,
California,Modoc,2011,11,,7.439579963684082,
California,Mono,2011,11,,8.132730484008789,
California,Monterey,2011,11,,17.22028350830078,
California,Napa,2011,11,,15.428378105163574,
California,Nevada,2011,11,,11.124393463134766,
California,Orange,2011,11,,20.75272560119629,
California,Placer,2011,11,,11.959344863891602,
California,Plumas,2011,11,,8.690427780151367,
California,Riverside,2011,11,,20.520265579223633,
California,Sacramento,2011,11,,16.92100715637207,
California,San Benito,2011,11,,15.819483757019043,
California,San Bernardino,2011,11,,18.083614349365234,
California,San Diego,2011,11,,19.194669723510742,
California,San Francisco,2011,11,,15.927199363708496,
California,San Joaquin,2011,11,,17.06366729736328,
California,San Luis Obispo,2011,11,,17.9232120513916,
California,San Mateo,2011,11,,15.8191556930542,
California,Santa Barbara,2011,11,,18.4239501953125,
California,Santa Clara,2011,11,,15.647869110107422,
California,Santa Cruz,2011,11,,16.585891723632812,
California,Shasta,2011,11,,11.350639343261719,
California,Sierra,2011,11,,8.586020469665527,
California,Siskiyou,2011,11,,8.801030158996582,
California,Solano,2011,11,,16.706205368041992,
California,Sonoma,2011,11,,15.4967041015625,
California,Stanislaus,2011,11,,16.652938842773438,
California,Sutter,2011,11,,16.449853897094727,
California,Tehama,2011,11,,13.391475677490234,
California,Trinity,2011,11,,10.506566047668457,
California,Tulare,2011,11,,13.064321517944336,
California,Tuolumne,2011,11,,10.340319633483887,
California,Ventura,2011,11,,17.57430076599121,
California,Yolo,2011,11,,16.32758140563965,
California,Yuba,2011,11,,15.326864242553711,
California,Alameda,2011,12,,14.207256317138672,
California,Alpine,2011,12,,5.239690780639648,
California,Amador,2011,12,,12.520208358764648,
California,Butte,2011,12,,13.935678482055664,
California,Calaveras,2011,12,,12.934405326843262,
California,Colusa,2011,12,,15.272344589233398,
California,Contra Costa,2011,12,,14.733898162841797,
California,Del Norte,2011,12,,10.026232719421387,
California,El Dorado,2011,12,,10.825787544250488,
California,Fresno,2011,12,,12.065274238586426,
California,Glenn,2011,12,,15.155962944030762,
California,Humboldt,2011,12,,12.150439262390137,
California,Imperial,2011,12,,18.750076293945312,
California,Inyo,2011,12,,12.1678466796875,
California,Kern,2011,12,,13.911348342895508,
California,Kings,2011,12,,14.527079582214355,
California,Lake,2011,12,,14.594707489013672,
California,Lassen,2011,12,,7.103571891784668,
California,Los Angeles,2011,12,,15.937585830688477,
California,Madera,2011,12,,12.025538444519043,
California,Marin,2011,12,,15.054546356201172,
California,Mariposa,2011,12,,11.889755249023438,
California,Mendocino,2011,12,,13.757122993469238,
California,Merced,2011,12,,14.334102630615234,
California,Modoc,2011,12,,7.027224063873291,
California,Mono,2011,12,,5.956686496734619,
California,Monterey,2011,12,,16.056249618530273,
California,Napa,2011,12,,15.109533309936523,
California,Nevada,2011,12,,10.85051155090332,
California,Orange,2011,12,,18.759994506835938,
California,Placer,2011,12,,11.171541213989258,
California,Plumas,2011,12,,8.51999282836914,
California,Riverside,2011,12,,16.432819366455078,
California,Sacramento,2011,12,,15.044624328613281,
California,San Benito,2011,12,,14.540060043334961,
California,San Bernardino,2011,12,,14.02074146270752,
California,San Diego,2011,12,,15.980278015136719,
California,San Francisco,2011,12,,14.57279109954834,
California,San Joaquin,2011,12,,14.639318466186523,
California,San Luis Obispo,2011,12,,16.397369384765625,
California,San Mateo,2011,12,,15.088602066040039,
California,Santa Barbara,2011,12,,17.053464889526367,
California,Santa Clara,2011,12,,14.393695831298828,
California,Santa Cruz,2011,12,,16.11965560913086,
California,Shasta,2011,12,,11.708038330078125,
California,Sierra,2011,12,,8.107453346252441,
California,Siskiyou,2011,12,,8.719528198242188,
California,Solano,2011,12,,15.40140151977539,
California,Sonoma,2011,12,,15.36723518371582,
California,Stanislaus,2011,12,,14.156336784362793,
California,Sutter,2011,12,,15.064911842346191,
California,Tehama,2011,12,,13.922843933105469,
California,Trinity,2011,12,,11.785653114318848,
California,Tulare,2011,12,,11.281139373779297,
California,Tuolumne,2011,12,,9.009016036987305,
California,Ventura,2011,12,,15.922356605529785,
California,Yolo,2011,12,,15.432494163513184,
California,Yuba,2011,12,,14.574051856994629,
California,Alameda,2012,1,,15.094517707824707,
California,Alpine,2012,1,,7.3292131423950195,
California,Amador,2012,1,,13.771507263183594,
California,Butte,2012,1,,13.948135375976562,
California,Calaveras,2012,1,,14.231863021850586,
California,Colusa,2012,1,,15.568629264831543,
California,Contra Costa,2012,1,,15.859563827514648,
California,Del Norte,2012,1,,10.117576599121094,
California,El Dorado,2012,1,,11.952163696289062,
California,Fresno,2012,1,,14.247283935546875,
California,Glenn,2012,1,,14.84105396270752,
California,Humboldt,2012,1,,11.653209686279297,
California,Imperial,2012,1,,22.982494354248047,
California,Inyo,2012,1,,14.743844985961914,
California,Kern,2012,1,,16.63071632385254,
California,Kings,2012,1,,16.58466911315918,
California,Lake,2012,1,,14.115113258361816,
California,Lassen,2012,1,,7.95191764831543,
California,Los Angeles,2012,1,,19.212968826293945,
California,Madera,2012,1,,13.795599937438965,
California,Marin,2012,1,,15.204977035522461,
California,Mariposa,2012,1,,13.44642448425293,
California,Mendocino,2012,1,,12.970815658569336,
California,Merced,2012,1,,16.04244041442871,
California,Modoc,2012,1,,7.295894622802734,
California,Mono,2012,1,,8.910242080688477,
California,Monterey,2012,1,,17.81220054626465,
California,Napa,2012,1,,15.463648796081543,
California,Nevada,2012,1,,11.532657623291016,
California,Orange,2012,1,,21.576955795288086,
California,Placer,2012,1,,11.986376762390137,
California,Plumas,2012,1,,8.897014617919922,
California,Riverside,2012,1,,20.55689239501953,
California,Sacramento,2012,1,,16.093658447265625,
California,San Benito,2012,1,,16.350494384765625,
California,San Bernardino,2012,1,,17.8087215423584,
California,San Diego,2012,1,,19.822065353393555,
California,San Francisco,2012,1,,15.191675186157227,
California,San Joaquin,2012,1,,15.892427444458008,
California,San Luis Obispo,2012,1,,18.32884407043457,
California,San Mateo,2012,1,,16.031082153320312,
California,Santa Barbara,2012,1,,19.26201057434082,
California,Santa Clara,2012,1,,15.705074310302734,
California,Santa Cruz,2012,1,,17.17158317565918,
California,Shasta,2012,1,,11.00499153137207,
California,Sierra,2012,1,,8.908281326293945,
California,Siskiyou,2012,1,,8.154447555541992,
California,Solano,2012,1,,16.389541625976562,
California,Sonoma,2012,1,,15.240490913391113,
California,Stanislaus,2012,1,,15.646113395690918,
California,Sutter,2012,1,,15.787474632263184,
California,Tehama,2012,1,,13.345817565917969,
California,Trinity,2012,1,,10.36972427368164,
California,Tulare,2012,1,,13.971769332885742,
California,Tuolumne,2012,1,,10.564985275268555,
California,Ventura,2012,1,,18.874553680419922,
California,Yolo,2012,1,,16.165088653564453,
California,Yuba,2012,1,,14.903250694274902,
California,Alameda,2012,2,,15.534806251525879,
California,Alpine,2012,2,,5.113605499267578,
California,Amador,2012,2,,13.134024620056152,
California,Butte,2012,2,,14.558115005493164,
California,Calaveras,2012,2,,13.53478717803955,
California,Colusa,2012,2,,16.496732711791992,
California,Contra Costa,2012,2,,16.56220817565918,
California,Del Norte,2012,2,,9.71866512298584,
California,El Dorado,2012,2,,10.914787292480469,
California,Fresno,2012,2,,13.374975204467773,
California,Glenn,2012,2,,15.57341194152832,
California,Humboldt,2012,2,,11.849603652954102,
California,Imperial,2012,2,,23.109224319458008,
California,Inyo,2012,2,,14.559520721435547,
California,Kern,2012,2,,15.888166427612305,
California,Kings,2012,2,,17.808439254760742,
California,Lake,2012,2,,14.094132423400879,
California,Lassen,2012,2,,6.77640438079834,
California,Los Angeles,2012,2,,17.211904525756836,
California,Madera,2012,2,,13.020255088806152,
California,Marin,2012,2,,15.633267402648926,
California,Mariposa,2012,2,,12.016499519348145,
California,Mendocino,2012,2,,12.879646301269531,
California,Merced,2012,2,,17.103862762451172,
California,Modoc,2012,2,,6.387971878051758,
California,Mono,2012,2,,6.368067741394043,
California,Monterey,2012,2,,16.59803581237793,
California,Napa,2012,2,,16.147653579711914,
California,Nevada,2012,2,,10.608675956726074,
California,Orange,2012,2,,19.577665328979492,
California,Placer,2012,2,,11.244545936584473,
California,Plumas,2012,2,,8.246501922607422,
California,Riverside,2012,2,,19.591476440429688,
California,Sacramento,2012,2,,17.01833152770996,
California,San Benito,2012,2,,15.241734504699707,
California,San Bernardino,2012,2,,17.541343688964844,
California,San Diego,2012,2,,17.566438674926758,
California,San Francisco,2012,2,,15.64929485321045,
California,San Joaquin,2012,2,,17.125032424926758,
California,San Luis Obispo,2012,2,,17.263479232788086,
California,San Mateo,2012,2,,15.70256519317627,
California,Santa Barbara,2012,2,,17.222753524780273,
California,Santa Clara,2012,2,,15.537696838378906,
California,Santa Cruz,2012,2,,16.747737884521484,
California,Shasta,2012,2,,11.616996765136719,
California,Sierra,2012,2,,7.809393882751465,
California,Siskiyou,2012,2,,8.679299354553223,
California,Solano,2012,2,,17.321435928344727,
California,Sonoma,2012,2,,15.697614669799805,
California,Stanislaus,2012,2,,16.58536148071289,
California,Sutter,2012,2,,17.04009246826172,
California,Tehama,2012,2,,13.74490737915039,
California,Trinity,2012,2,,10.811603546142578,
California,Tulare,2012,2,,11.802523612976074,
California,Tuolumne,2012,2,,8.7376070022583,
California,Ventura,2012,2,,16.2368221282959,
California,Yolo,2012,2,,17.143352508544922,
California,Yuba,2012,2,,15.500056266784668,
California,Alameda,2012,3,,15.42289924621582,
California,Alpine,2012,3,,5.966867446899414,
California,Amador,2012,3,,12.945414543151855,
California,Butte,2012,3,,13.814371109008789,
California,Calaveras,2012,3,,13.661032676696777,
California,Colusa,2012,3,,15.93368148803711,
California,Contra Costa,2012,3,,16.575580596923828,
California,Del Norte,2012,3,,9.05044937133789,
California,El Dorado,2012,3,,10.42999267578125,
California,Fresno,2012,3,,15.26549243927002,
California,Glenn,2012,3,,14.749675750732422,
California,Humboldt,2012,3,,10.93403148651123,
California,Imperial,2012,3,,26.285791397094727,
California,Inyo,2012,3,,18.14373779296875,
California,Kern,2012,3,,18.352848052978516,
California,Kings,2012,3,,19.943086624145508,
California,Lake,2012,3,,12.282505989074707,
California,Lassen,2012,3,,8.489522933959961,
California,Los Angeles,2012,3,,18.5535888671875,
California,Madera,2012,3,,14.90208911895752,
California,Marin,2012,3,,14.793696403503418,
California,Mariposa,2012,3,,13.330249786376953,
California,Mendocino,2012,3,,11.583647727966309,
California,Merced,2012,3,,18.592565536499023,
California,Modoc,2012,3,,8.035466194152832,
California,Mono,2012,3,,9.193816184997559,
California,Monterey,2012,3,,17.068368911743164,
California,Napa,2012,3,,15.292418479919434,
California,Nevada,2012,3,,9.841200828552246,
California,Orange,2012,3,,19.891633987426758,
California,Placer,2012,3,,10.788660049438477,
California,Plumas,2012,3,,8.451899528503418,
California,Riverside,2012,3,,22.529266357421875,
California,Sacramento,2012,3,,17.198974609375,
California,San Benito,2012,3,,15.989264488220215,
California,San Bernardino,2012,3,,21.329010009765625,
California,San Diego,2012,3,,19.173383712768555,
California,San Francisco,2012,3,,15.518471717834473,
California,San Joaquin,2012,3,,17.709814071655273,
California,San Luis Obispo,2012,3,,18.327260971069336,
California,San Mateo,2012,3,,15.270336151123047,
California,Santa Barbara,2012,3,,17.511049270629883,
California,Santa Clara,2012,3,,15.478372573852539,
California,Santa Cruz,2012,3,,16.20283317565918,
California,Shasta,2012,3,,10.726385116577148,
California,Sierra,2012,3,,8.03046703338623,
California,Siskiyou,2012,3,,8.21606731414795,
California,Solano,2012,3,,17.162710189819336,
California,Sonoma,2012,3,,14.332255363464355,
California,Stanislaus,2012,3,,17.437753677368164,
California,Sutter,2012,3,,17.06184196472168,
California,Tehama,2012,3,,12.586812973022461,
California,Trinity,2012,3,,9.092945098876953,
California,Tulare,2012,3,,14.283929824829102,
California,Tuolumne,2012,3,,9.367814064025879,
California,Ventura,2012,3,,17.1862735748291,
California,Yolo,2012,3,,16.80462074279785,
California,Yuba,2012,3,,14.892560005187988,
California,Alameda,2012,4,,19.30149269104004,
California,Alpine,2012,4,,10.403301239013672,
California,Amador,2012,4,,17.979156494140625,
California,Butte,2012,4,,19.55486297607422,
California,Calaveras,2012,4,,18.49709129333496,
California,Colusa,2012,4,,21.511154174804688,
California,Contra Costa,2012,4,,20.835702896118164,
California,Del Norte,2012,4,,12.506558418273926,
California,El Dorado,2012,4,,15.73979663848877,
California,Fresno,2012,4,,19.131816864013672,
California,Glenn,2012,4,,20.09004020690918,
California,Humboldt,2012,4,,14.3507080078125,
California,Imperial,2012,4,,30.804792404174805,
California,Inyo,2012,4,,22.968286514282227,
California,Kern,2012,4,,22.133787155151367,
California,Kings,2012,4,,23.959705352783203,
California,Lake,2012,4,,17.895545959472656,
California,Lassen,2012,4,,13.966103553771973,
California,Los Angeles,2012,4,,22.279237747192383,
California,Madera,2012,4,,18.804201126098633,
California,Marin,2012,4,,18.06383514404297,
California,Mariposa,2012,4,,17.318471908569336,
California,Mendocino,2012,4,,15.887463569641113,
California,Merced,2012,4,,22.636213302612305,
California,Modoc,2012,4,,13.492949485778809,
California,Mono,2012,4,,13.321455001831055,
California,Monterey,2012,4,,19.974750518798828,
California,Napa,2012,4,,20.34774398803711,
California,Nevada,2012,4,,15.393098831176758,
California,Orange,2012,4,,22.11046028137207,
California,Placer,2012,4,,16.182722091674805,
California,Plumas,2012,4,,14.290885925292969,
California,Riverside,2012,4,,27.087478637695312,
California,Sacramento,2012,4,,22.352123260498047,
California,San Benito,2012,4,,19.58333969116211,
California,San Bernardino,2012,4,,26.038122177124023,
California,San Diego,2012,4,,22.528982162475586,
California,San Francisco,2012,4,,17.30660629272461,
California,San Joaquin,2012,4,,22.52672004699707,
California,San Luis Obispo,2012,4,,21.364282608032227,
California,San Mateo,2012,4,,18.203845977783203,
California,Santa Barbara,2012,4,,19.8032169342041,
California,Santa Clara,2012,4,,19.279808044433594,
California,Santa Cruz,2012,4,,19.723175048828125,
California,Shasta,2012,4,,16.805089950561523,
California,Sierra,2012,4,,13.504257202148438,
California,Siskiyou,2012,4,,14.132081985473633,
California,Solano,2012,4,,22.055309295654297,
California,Sonoma,2012,4,,18.35243797302246,
California,Stanislaus,2012,4,,21.92314338684082,
California,Sutter,2012,4,,22.570226669311523,
California,Tehama,2012,4,,18.240955352783203,
California,Trinity,2012,4,,14.854911804199219,
California,Tulare,2012,4,,17.63449478149414,
California,Tuolumne,2012,4,,13.629968643188477,
California,Ventura,2012,4,,19.952638626098633,
California,Yolo,2012,4,,22.365142822265625,
California,Yuba,2012,4,,20.46662712097168,
California,Alameda,2012,5,,22.756816864013672,
California,Alpine,2012,5,,15.203692436218262,
California,Amador,2012,5,,24.059120178222656,
California,Butte,2012,5,,25.96142578125,
California,Calaveras,2012,5,,24.764331817626953,
California,Colusa,2012,5,,28.281618118286133,
California,Contra Costa,2012,5,,24.686349868774414,
California,Del Norte,2012,5,,17.1227970123291,
California,El Dorado,2012,5,,21.461734771728516,
California,Fresno,2012,5,,25.308589935302734,
California,Glenn,2012,5,,27.303367614746094,
California,Humboldt,2012,5,,18.48478126525879,
California,Imperial,2012,5,,36.96186065673828,
California,Inyo,2012,5,,29.267986297607422,
California,Kern,2012,5,,28.09311294555664,
California,Kings,2012,5,,30.320716857910156,
California,Lake,2012,5,,24.518869400024414,
California,Lassen,2012,5,,19.911720275878906,
California,Los Angeles,2012,5,,26.11829948425293,
California,Madera,2012,5,,25.206151962280273,
California,Marin,2012,5,,20.438793182373047,
California,Mariposa,2012,5,,23.69762420654297,
California,Mendocino,2012,5,,20.92350196838379,
California,Merced,2012,5,,28.73322105407715,
California,Modoc,2012,5,,19.056299209594727,
California,Mono,2012,5,,18.919214248657227,
California,Monterey,2012,5,,24.788345336914062,
California,Napa,2012,5,,25.799514770507812,
California,Nevada,2012,5,,21.247600555419922,
California,Orange,2012,5,,23.430341720581055,
California,Placer,2012,5,,21.834556579589844,
California,Plumas,2012,5,,20.629117965698242,
California,Riverside,2012,5,,32.2537956237793,
California,Sacramento,2012,5,,28.16205406188965,
California,San Benito,2012,5,,24.921037673950195,
California,San Bernardino,2012,5,,31.96289825439453,
California,San Diego,2012,5,,26.235570907592773,
California,San Francisco,2012,5,,18.17135238647461,
California,San Joaquin,2012,5,,27.927001953125,
California,San Luis Obispo,2012,5,,26.715604782104492,
California,San Mateo,2012,5,,19.843610763549805,
California,Santa Barbara,2012,5,,22.912757873535156,
California,Santa Clara,2012,5,,23.1191349029541,
California,Santa Cruz,2012,5,,22.67485237121582,
California,Shasta,2012,5,,23.804933547973633,
California,Sierra,2012,5,,19.26267433166504,
California,Siskiyou,2012,5,,20.698585510253906,
California,Solano,2012,5,,26.91689109802246,
California,Sonoma,2012,5,,22.430450439453125,
California,Stanislaus,2012,5,,27.88370704650879,
California,Sutter,2012,5,,28.995710372924805,
California,Tehama,2012,5,,25.516681671142578,
California,Trinity,2012,5,,22.391212463378906,
California,Tulare,2012,5,,23.734567642211914,
California,Tuolumne,2012,5,,19.347946166992188,
California,Ventura,2012,5,,24.28534507751465,
California,Yolo,2012,5,,28.53310775756836,
California,Yuba,2012,5,,26.79349136352539,
California,Alameda,2012,6,,25.221349716186523,
California,Alpine,2012,6,,18.858457565307617,
California,Amador,2012,6,,27.39898109436035,
California,Butte,2012,6,,28.774213790893555,
California,Calaveras,2012,6,,28.015085220336914,
California,Colusa,2012,6,,30.34654426574707,
California,Contra Costa,2012,6,,27.47294044494629,
California,Del Norte,2012,6,,18.100967407226562,
California,El Dorado,2012,6,,24.685083389282227,
California,Fresno,2012,6,,28.283964157104492,
California,Glenn,2012,6,,29.473209381103516,
California,Humboldt,2012,6,,19.48222541809082,
California,Imperial,2012,6,,40.4526481628418,
California,Inyo,2012,6,,33.482696533203125,
California,Kern,2012,6,,31.51394271850586,
California,Kings,2012,6,,33.03327560424805,
California,Lake,2012,6,,26.494300842285156,
California,Lassen,2012,6,,23.065052032470703,
California,Los Angeles,2012,6,,28.498018264770508,
California,Madera,2012,6,,28.371732711791992,
California,Marin,2012,6,,22.399999618530273,
California,Mariposa,2012,6,,27.07823371887207,
California,Mendocino,2012,6,,22.41204071044922,
California,Merced,2012,6,,31.23062515258789,
California,Modoc,2012,6,,22.19260597229004,
California,Mono,2012,6,,23.2484073638916,
California,Monterey,2012,6,,27.05117416381836,
California,Napa,2012,6,,28.24961280822754,
California,Nevada,2012,6,,24.313749313354492,
California,Orange,2012,6,,25.096134185791016,
California,Placer,2012,6,,24.948856353759766,
California,Plumas,2012,6,,23.449480056762695,
California,Riverside,2012,6,,35.83707046508789,
California,Sacramento,2012,6,,31.04649543762207,
California,San Benito,2012,6,,27.36751365661621,
California,San Bernardino,2012,6,,35.99978256225586,
California,San Diego,2012,6,,28.991846084594727,
California,San Francisco,2012,6,,20.21055030822754,
California,San Joaquin,2012,6,,30.65364646911621,
California,San Luis Obispo,2012,6,,28.692031860351562,
California,San Mateo,2012,6,,22.269731521606445,
California,Santa Barbara,2012,6,,24.380369186401367,
California,Santa Clara,2012,6,,25.46308708190918,
California,Santa Cruz,2012,6,,24.67573356628418,
California,Shasta,2012,6,,25.996801376342773,
California,Sierra,2012,6,,22.21282196044922,
California,Siskiyou,2012,6,,22.27759552001953,
California,Solano,2012,6,,29.711776733398438,
California,Sonoma,2012,6,,24.359140396118164,
California,Stanislaus,2012,6,,30.60028839111328,
California,Sutter,2012,6,,31.555747985839844,
California,Tehama,2012,6,,27.986085891723633,
California,Trinity,2012,6,,23.550687789916992,
California,Tulare,2012,6,,27.27324867248535,
California,Tuolumne,2012,6,,22.886171340942383,
California,Ventura,2012,6,,26.02785873413086,
California,Yolo,2012,6,,31.009986877441406,
California,Yuba,2012,6,,29.90608024597168,
California,Alameda,2012,7,,27.02415657043457,
California,Alpine,2012,7,,23.174163818359375,
California,Amador,2012,7,,31.65012550354004,
California,Butte,2012,7,,32.89348220825195,
California,Calaveras,2012,7,,32.22920608520508,
California,Colusa,2012,7,,33.55533981323242,
California,Contra Costa,2012,7,,29.358610153198242,
California,Del Norte,2012,7,,22.772397994995117,
California,El Dorado,2012,7,,29.056537628173828,
California,Fresno,2012,7,,31.334192276000977,
California,Glenn,2012,7,,33.044071197509766,
California,Humboldt,2012,7,,23.2917423248291,
California,Imperial,2012,7,,40.70145034790039,
California,Inyo,2012,7,,35.137718200683594,
California,Kern,2012,7,,34.58692169189453,
California,Kings,2012,7,,35.9623908996582,
California,Lake,2012,7,,31.01481056213379,
California,Lassen,2012,7,,29.319196701049805,
California,Los Angeles,2012,7,,30.936681747436523,
California,Madera,2012,7,,31.607378005981445,
California,Marin,2012,7,,23.808837890625,
California,Mariposa,2012,7,,30.9720401763916,
California,Mendocino,2012,7,,26.70712661743164,
California,Merced,2012,7,,34.06170654296875,
California,Modoc,2012,7,,29.38290023803711,
California,Mono,2012,7,,26.452116012573242,
California,Monterey,2012,7,,28.286108016967773,
California,Napa,2012,7,,30.64468002319336,
California,Nevada,2012,7,,28.879926681518555,
California,Orange,2012,7,,27.261396408081055,
California,Placer,2012,7,,29.309253692626953,
California,Plumas,2012,7,,28.64816665649414,
California,Riverside,2012,7,,36.64884567260742,
California,Sacramento,2012,7,,34.141326904296875,
California,San Benito,2012,7,,29.470510482788086,
California,San Bernardino,2012,7,,36.784488677978516,
California,San Diego,2012,7,,30.995187759399414,
California,San Francisco,2012,7,,19.94890022277832,
California,San Joaquin,2012,7,,33.572967529296875,
California,San Luis Obispo,2012,7,,30.266685485839844,
California,San Mateo,2012,7,,22.901399612426758,
California,Santa Barbara,2012,7,,26.064231872558594,
California,Santa Clara,2012,7,,26.879411697387695,
California,Santa Cruz,2012,7,,25.00075912475586,
California,Shasta,2012,7,,31.746139526367188,
California,Sierra,2012,7,,26.92475128173828,
California,Siskiyou,2012,7,,29.21868133544922,
California,Solano,2012,7,,31.9250431060791,
California,Sonoma,2012,7,,26.091838836669922,
California,Stanislaus,2012,7,,33.6043815612793,
California,Sutter,2012,7,,34.37355422973633,
California,Tehama,2012,7,,32.709434509277344,
California,Trinity,2012,7,,29.788129806518555,
California,Tulare,2012,7,,30.5593318939209,
California,Tuolumne,2012,7,,27.07615852355957,
California,Ventura,2012,7,,28.36394500732422,
California,Yolo,2012,7,,33.892372131347656,
California,Yuba,2012,7,,33.725406646728516,
California,Alameda,2012,8,,28.278240203857422,
California,Alpine,2012,8,,24.251638412475586,
California,Amador,2012,8,,33.17893600463867,
California,Butte,2012,8,,34.71225357055664,
California,Calaveras,2012,8,,33.89154052734375,
California,Colusa,2012,8,,35.33505630493164,
California,Contra Costa,2012,8,,30.31711196899414,
California,Del Norte,2012,8,,24.556838989257812,
California,El Dorado,2012,8,,31.165111541748047,
California,Fresno,2012,8,,33.22039031982422,
California,Glenn,2012,8,,34.870338439941406,
California,Humboldt,2012,8,,26.228525161743164,
California,Imperial,2012,8,,41.226505279541016,
California,Inyo,2012,8,,36.24826431274414,
California,Kern,2012,8,,36.48012924194336,
California,Kings,2012,8,,37.80690383911133,
California,Lake,2012,8,,33.412841796875,
California,Lassen,2012,8,,30.98580551147461,
California,Los Angeles,2012,8,,33.91044235229492,
California,Madera,2012,8,,33.40049743652344,
California,Marin,2012,8,,24.560583114624023,
California,Mariposa,2012,8,,33.05168914794922,
California,Mendocino,2012,8,,28.928115844726562,
California,Merced,2012,8,,35.685848236083984,
California,Modoc,2012,8,,30.88685417175293,
California,Mono,2012,8,,26.689830780029297,
California,Monterey,2012,8,,31.067216873168945,
California,Napa,2012,8,,32.08272933959961,
California,Nevada,2012,8,,31.07822036743164,
California,Orange,2012,8,,30.826425552368164,
California,Placer,2012,8,,31.520910263061523,
California,Plumas,2012,8,,30.799203872680664,
California,Riverside,2012,8,,37.75784683227539,
California,Sacramento,2012,8,,35.323490142822266,
California,San Benito,2012,8,,32.04474639892578,
California,San Bernardino,2012,8,,37.95046615600586,
California,San Diego,2012,8,,32.975799560546875,
California,San Francisco,2012,8,,20.77271842956543,
California,San Joaquin,2012,8,,34.5910530090332,
California,San Luis Obispo,2012,8,,33.43730545043945,
California,San Mateo,2012,8,,24.16844940185547,
California,Santa Barbara,2012,8,,29.018518447875977,
California,Santa Clara,2012,8,,28.64352798461914,
California,Santa Cruz,2012,8,,27.064558029174805,
California,Shasta,2012,8,,33.94712829589844,
California,Sierra,2012,8,,29.06684112548828,
California,Siskiyou,2012,8,,31.70667839050293,
California,Solano,2012,8,,32.98027420043945,
California,Sonoma,2012,8,,26.905288696289062,
California,Stanislaus,2012,8,,35.02455139160156,
California,Sutter,2012,8,,35.82989501953125,
California,Tehama,2012,8,,34.6489372253418,
California,Trinity,2012,8,,32.716522216796875,
California,Tulare,2012,8,,32.09013748168945,
California,Tuolumne,2012,8,,28.67288589477539,
California,Ventura,2012,8,,31.473968505859375,
California,Yolo,2012,8,,35.56442642211914,
California,Yuba,2012,8,,35.463096618652344,
California,Alameda,2012,9,,26.856660842895508,
California,Alpine,2012,9,,21.56925392150879,
California,Amador,2012,9,,30.80247688293457,
California,Butte,2012,9,,32.2646369934082,
California,Calaveras,2012,9,,31.410364151000977,
California,Colusa,2012,9,,33.28053283691406,
California,Contra Costa,2012,9,,28.760875701904297,
California,Del Norte,2012,9,,23.536529541015625,
California,El Dorado,2012,9,,28.493852615356445,
California,Fresno,2012,9,,30.465572357177734,
California,Glenn,2012,9,,32.86207962036133,
California,Humboldt,2012,9,,25.22304344177246,
California,Imperial,2012,9,,39.34905242919922,
California,Inyo,2012,9,,32.6982307434082,
California,Kern,2012,9,,33.442256927490234,
California,Kings,2012,9,,35.12190246582031,
California,Lake,2012,9,,31.322818756103516,
California,Lassen,2012,9,,27.85066795349121,
California,Los Angeles,2012,9,,32.17783737182617,
California,Madera,2012,9,,30.56874656677246,
California,Marin,2012,9,,23.895463943481445,
California,Mariposa,2012,9,,30.21478271484375,
California,Mendocino,2012,9,,27.205276489257812,
California,Merced,2012,9,,33.39698028564453,
California,Modoc,2012,9,,27.768421173095703,
California,Mono,2012,9,,23.49148941040039,
California,Monterey,2012,9,,29.44087791442871,
California,Napa,2012,9,,30.47260856628418,
California,Nevada,2012,9,,28.486249923706055,
California,Orange,2012,9,,31.205644607543945,
California,Placer,2012,9,,28.849212646484375,
California,Plumas,2012,9,,28.23619842529297,
California,Riverside,2012,9,,35.87437438964844,
California,Sacramento,2012,9,,33.206119537353516,
California,San Benito,2012,9,,29.95042610168457,
California,San Bernardino,2012,9,,35.026153564453125,
California,San Diego,2012,9,,32.03624725341797,
California,San Francisco,2012,9,,20.10725212097168,
California,San Joaquin,2012,9,,32.400821685791016,
California,San Luis Obispo,2012,9,,31.315879821777344,
California,San Mateo,2012,9,,23.057111740112305,
California,Santa Barbara,2012,9,,27.786500930786133,
California,Santa Clara,2012,9,,27.079328536987305,
California,Santa Cruz,2012,9,,25.868803024291992,
California,Shasta,2012,9,,31.58753776550293,
California,Sierra,2012,9,,26.35409927368164,
California,Siskiyou,2012,9,,29.243370056152344,
California,Solano,2012,9,,31.34539031982422,
California,Sonoma,2012,9,,26.020122528076172,
California,Stanislaus,2012,9,,32.681034088134766,
California,Sutter,2012,9,,33.5494384765625,
California,Tehama,2012,9,,32.39875030517578,
California,Trinity,2012,9,,30.591737747192383,
California,Tulare,2012,9,,29.35276222229004,
California,Tuolumne,2012,9,,25.939037322998047,
California,Ventura,2012,9,,29.837881088256836,
California,Yolo,2012,9,,33.47018814086914,
California,Yuba,2012,9,,32.81644058227539,
California,Alameda,2012,10,,22.809823989868164,
California,Alpine,2012,10,,14.572877883911133,
